,artist,name,tags
161,b88ca659-0393-4a62-abd8-f290e6c7a7e2,Carter Burwell,"[u'american', u'soundtrack']"
162,4a00ec9d-c635-463a-8cd4-eb61725f0c60,deadmau5,"[u'dance and electronica', u'electro', u'electronic', u'house', u'progressive house', u'seen live']"
163,8f2422ab-0ec6-4c92-80c4-afe9622fab32,Stan Getz,"[u'avant-garde jazz', u'bebop', u'bossa nova', u'cool jazz', u'jazz', u'samba-jazz', u'west coast jazz']"
164,23228f18-01d5-493e-94ce-cfcde82a8db2,The Jam,"[u'70s', u'80s', u'british', u'classic pop and rock', u'england', u'english', u'mod', u'mod punk', u'mod revival', u'new wave', u'pop rock', u'pop soul', u'power pop', u'punk', u'punk rock', u'rock', u'the jam', u'uk']"
165,04591295-6d94-45cb-b6c7-1ae17c6f380e,Lifehouse,"[u'alternative rock', u'pop rock', u'post-grunge', u'power pop', u'rock', u'soft rock']"
166,16e1fb95-6d1c-45a3-aad8-d3bcd7e06aac,Hilltop Hoods,"[u'hip hop', u'the calling']"
167,0f3515b0-75c9-46c9-b26c-4cd05d26eae7,Neil Young & Crazy Horse,[]
168,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,Ace of Base,"[u'adult contemporary', u'dance-pop', u'electronic', u'eurodance', u'european', u'europop', u'pop', u'pop reggae', u'swedish']"
169,b3b5ceef-0d3e-4191-a621-5e97d6ed3d97,The Teenagers,[]
170,20e264d7-b4d5-4e49-8931-a9c67ff07f04,The Subways,[u'rock and indie']
171,b45335d1-5219-4262-a44d-936aa36eeaed,Ladytron,"[u'00s', u'10s', u'90s', u'british', u'electroclash', u'electronic', u'english', u'female vocalists', u'rock and indie', u'synthesizer rock', u'synthpop', u'uk']"
172,337e30b6-3dbe-44f2-a3fd-84a80abdb5a1,Blutengel,"[u'dark pop', u'dark wave', u'darkwave', u'electronic', u'futurepop', u'german', u'gothic']"
173,680ba421-a0ec-4e68-96c2-5f092a11fe5b,Johnossi,[]
174,e162b2eb-6a42-4240-8c1b-c94d9a0acb73,CocoRosie,"[u'folk', u'freak folk', u'rock and indie']"
175,e31baede-2d5c-401d-aae6-4e7b8e4b2011,Disco Ensemble,"[u'alternative rock', u'dance-punk', u'electronic rock', u'post-hardcore']"
176,fb5ee67e-e31a-40cf-8b06-5f1a0f53529a,Skream,"[u'2-step', u'drum and bass', u'dubstep', u'grime', u'idm', u'illbient', u'uk garage']"
177,5c6f8874-cb53-4f4d-9168-cc2af8c7ecf9,Forever the Sickest Kids,[]
178,74ba575f-3420-4d62-8e48-ac473d3c4282,Klaus Badelt,"[u'composer', u'european', u'film composer', u'german', u'german composer', u'soundtrack']"
179,ac70f34d-95fd-40ed-b436-f5402fb5ffb8,Just Jack,[u'pop and chart']
180,a992aada-7108-455d-9747-0b7b6a089e8d,Joaquín Sabina,[]
181,401c3991-b76b-499d-8082-9f2df958ef78,Phil Collins,"[u'adult contemporary', u'blue-eyed soul', u'british', u'classic pop and rock', u'english', u'jazz', u'phil collins hits cd2', u'pop', u'pop rock', u'pop soul', u'progressive rock', u'rock', u'soft rock', u'uk']"
182,82b304c0-7da4-45d3-896a-0767c7ae1141,The Libertines,"[u'british', u'english', u'garage rock revival', u'indie rock', u'post-punk revival', u'rock', u'rock and indie', u'uk']"
183,d945b088-0eb1-49e6-a232-dee95392ed35,Russian Red,[u'folk']
184,c0eee88b-47f2-4cd2-ac48-a045e902a432,Ween,"[u'alternative rock', u'american', u'art rock', u'country', u'experimental rock', u'lo-fi indie', u'psychedelic rock', u'rock', u'rock and indie', u'ween(er)', u'ween\u2039er\u203a']"
185,32a92586-6f9f-4882-b168-97fd60a99b6d,Moby,[u'tracker']
186,a8754ac4-a85e-4f48-a81f-eecd482570ef,Three 6 Mafia,[]
187,83b9cbe7-9857-49e2-ab8e-b57b01038103,Pearl Jam,"[u'acoustic rock', u'alternative rock', u'american', u'grunge', u'hard rock', u'immortality', u'pop rock', u'rock', u'rock and indie', u'seattle', u'twenty']"
188,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,Backstreet Boys,"[u'american', u'boy band', u'boy group', u'dance-pop', u'electropop', u'incomplete remix', u'pop', u'pop and chart', u'pop rock', u'teen pop']"
189,8eae1e0a-1696-4532-9e3c-0a072217ef4c,Drive-By Truckers,"[u'alternative country-rock', u'rock and indie', u'southern rock']"
190,928303db-cf05-4b19-b11c-d3e5cec36915,MUM,[]
191,c787a7a5-e143-4ba6-86df-fab2354dcd44,Daedelus,"[u'dance and electronica', u'idm', u'monome']"
192,f5aca88c-e3c1-4bc2-af33-68a9a9f7b56a,Killing Joke,"[u'alternative', u'british', u'classic pop and rock', u'england', u'industrial metal', u'metal', u'new wave', u'post-punk', u'punk', u'rock', u'seen live']"
193,4b1a830b-0a1f-42e5-b8d5-1d6743912e99,Creed,"[u'alternative rock', u'american', u'hard rock', u'pop rock', u'post-grunge', u'rock']"
194,802f09ca-3f3f-4fc1-a5fc-0e8bebc15f62,Psapp,"[u'british', u'english', u'rock and indie', u'uk']"
195,65041e06-83d2-4987-ae52-c17a915fc82a,Spiritualized,"[u'chamber pop', u'dream pop', u'neo-psychedelia', u'psychedelic rock', u'rock and indie', u'space rock']"
196,b7ec4c54-1f93-4bf2-957f-7b9921ab84ea,Sly & The Family Stone,"[u'disco', u'funk', u'pop soul', u'psychedelic soul', u'rhythm & blues', u'soul', u'soul and reggae']"
197,10a9ff92-9637-4498-afea-7044b2ab0dc0,Busta Rhymes,"[u'hip hop', u'hip hop rnb and dance hall']"
198,d7134426-a937-43bf-bc54-f10ad8102ed9,The Pharcyde,"[u'hip hop', u'rock and indie']"
199,304cdd9d-a04e-4eb2-865c-980a553a0efd,Gomez,"[u'british', u'english', u'rock and indie', u'uk']"
200,af8fd97c-db72-4e30-b2aa-30ebd0c4f1a0,Darkthrone,"[u'black metal', u'death metal', u'norway', u'norwegian', u'norwegian black metal']"
201,67d2cb7a-9ddb-4a7f-82bf-5a2d1a038e98,Diana Krall,"[u'british', u'canadian', u'jazz', u'jazz and blues', u'pop', u'vocal jazz', u'vocalist']"
202,62dc94cc-f611-4345-87cb-b914796a4a45,Hooverphonic,"[u'downtempo', u'electronic']"
203,77cceea7-91bb-4a4c-ae41-bc9c46c1ccb5,Nouvelle Vague,[]
204,71bd1152-5ee2-4919-80d7-d269dfd48a55,Matchbook Romance,"[u'alternative rock', u'emo', u'indie rock', u'pop punk', u'post-hardcore']"
205,dfa715ac-b536-44df-af43-570d3ea3edec,Sugababes,"[u'british', u'contemporary r&b', u'dance-pop', u'electropop', u'english', u'pop', u'pop and chart', u'rnb', u'uk']"
206,c55193fb-f5d2-4839-a263-4c044fca1456,Dio,"[u'dio', u'heavy metal']"
207,44cf61b8-5197-448a-b82b-cef6ee89fac5,Paramore,"[u'acoustic rock', u'alternative rock', u'emo', u'emo-pop', u'pop and chart', u'pop punk', u'pop rock', u'power pop', u'punk', u'rock']"
208,1339fab0-3ad8-4b8e-afac-7b7ae34509c7,Thousand Foot Krutch,"[u'alternative rock', u'christian rock', u'hard rock', u'new metal']"
209,2b64e811-cbcd-45f7-b29d-296444cad4f1,múm,"[u'electronic', u'icelandic', u'post-rock', u'rock and indie']"
210,85226286-349a-4046-8dcf-f75b32baa6b1,Therapy?,"[u'northern ireland', u'northern irish', u'rock', u'rock and indie', u'uk']"
211,6d072aa8-c851-49c5-92f9-cbca05f4bed9,Orchestral Manoeuvres in the Dark,"[u'alternative', u'alternative dance', u'art pop', u'british', u'classic pop and rock', u'dance-pop', u'electronic', u'england', u'english', u'new wave', u'pop', u'post-punk', u'synth pop', u'synthpop', u'uk']"
212,f0c8f75f-8736-4b1d-b312-9349fcff321d,Wolfmother,[u'rock and indie']
213,86e2e2ad-6d1b-44fd-9463-b6683718a1cc,Jean Michel Jarre,"[u'ambient', u'classic pop and rock', u'electronic', u'electronica', u'european', u'france', u'francophone', u'fran\xe7ais', u'french', u'instrumental', u'lyon', u'new age']"
214,c7356af9-9ea6-4a78-a55b-c73775716312,Charlie Parker,"[u'american', u'bebop', u'death by bleeding ulcer', u'death by cirrhosis', u'death by pneumonia', u'jazz']"
215,09885b8e-f235-4b80-a02a-055539493173,The All‐American Rejects,"[u'alternative', u'pop', u'pop and chart', u'pop punk', u'pop/rock']"
216,e024a3ca-c78e-459a-9a98-8029f49b5a5f,Mano Negra,"[u'france', u'punk']"
217,61ed9c9c-79eb-4e8f-8015-bd599ac0ab49,Katatonia,"[u'alternative metal', u'alternative rock', u'death doom', u'death doom metal', u'depressive rock', u'doom metal', u'gothic metal', u'gothic rock', u'metal', u'progressive metal', u'progressive rock', u'swedish']"
218,d3b2bec4-b70e-460e-b433-a865ceac2de8,Anastacia,"[u'contemporary r&b', u'dance-pop', u'pop', u'pop and chart', u'pop rock', u'pop soul']"
219,759b5ff1-91fe-4ec9-b9b7-75b7b2ceb283,mewithoutYou,[]
220,4e210d41-b3e3-4e34-8c3b-3b8cc2116562,Man Man,[u'rock and indie']
221,cfb1c147-1046-4921-9c53-d3a226ebdb0b,Mad Caddies,"[u'california', u'punk', u'rock and indie', u'ska', u'usa']"
222,3f575ecd-627d-4f08-a89f-abd46d469c7e,Ride,"[u'alternative', u'british', u'britpop', u'classic pop and rock', u'dream pop', u'jangle pop', u'neo-psychedelia', u'noise pop', u'oxford', u'shoegaze', u'shoegazing', u'uk']"
223,c3da3346-2643-48a7-93cd-011f6834b3d7,Sean Paul,"[u'dance-pop', u'dancehall', u'electropop', u'gg', u'hip hop rnb and dance hall', u'pop', u'pop reggae', u'r&b', u'ragga', u'reggaeton', u'rnb']"
224,b1570544-93ab-4b2b-8398-131735394202,Crystal Castles,"[u'at home', u'bitpop', u'canada', u'canadian', u'canadien', u'electroclash', u'electronic', u'electronica', u'electropop', u'electropunk', u'experimental', u'rock and indie', u'synth punk', u'synthpop', u'witch house']"
225,daa09819-5da5-4c7a-8bef-eb372bb27ff1,Timbaland,"[u'contemporary r&b', u'dance-pop', u'electropop', u'hip hop rnb and dance hall', u'pop', u'pop rap', u'pop rock']"
226,ef58d4c9-0d40-42ba-bfab-9186c1483edd,DragonForce,"[u'metal', u'power metal', u'rock']"
227,eeb1195b-f213-4ce1-b28c-8565211f8e43,Guns N’ Roses,"[u'acoustic rock', u'american', u'band', u'classic pop and rock', u'glam metal', u'hard rock', u'heavy metal', u'industrial rock', u'metal', u'patience', u'piano rock', u'pop rock', u'pop/rock', u'rock']"
228,54799c0e-eb45-4eea-996d-c4d71a63c499,Ella Fitzgerald,"[u'american', u'ballads', u'classic pop and rock', u'death by diabetes', u'jazz', u'pop', u'swing', u'vocal jazz']"
229,ccfe7a3c-1a45-4984-a8d0-644549cefe61,Europe,"[u'aor', u'european', u'glam metal', u'hard rock', u'heavy metal', u'pop and chart', u'scandinavian', u'swedish']"
230,ff44857a-5f7b-45e5-b1c3-aa76f98ce6b4,Battlelore,"[u'finnish', u'gothic metal', u'melodic death metal', u'metal', u'power metal']"
231,8dacf242-9bf7-44f5-b2eb-18305b904551,Something Corporate,[]
232,3997d4a6-c2bd-4191-8406-eb07f0abb5d2,Saint Etienne,"[u'alternative dance', u'alternative rock', u'british', u'dance-pop', u'dream pop', u'electronic', u'england', u'english', u'house', u'indie dance', u'indie pop', u'indietronica', u'london', u'rock', u'rock and indie', u'synthpop', u'techno', u'uk']"
233,7bd92ac9-6b2e-4e88-812a-60499ec60a9d,I Am Kloot,"[u'english', u'rock and indie', u'uk']"
234,c428180a-2871-4788-9815-e09f7390c6ec,Backyard Babies,"[u'glam punk', u'hard rock', u'punk rock']"
235,3fb49f5a-fdc0-4789-9c84-22b38b3f3cb5,N*E*R*D,"[u'band', u'contemporary r&b', u'funk rock', u'hip hop rnb and dance hall', u'hip-hop', u'pop', u'pop rap', u'pop rock', u'rap rock', u'rock']"
236,ba550d0e-adac-4864-b88b-407cab5e76af,Paul McCartney,"[u'00s', u'60s', u'70s', u'80s', u'90s', u'british', u'classic pop and rock', u'classical', u'composer', u'english', u'folk', u'male vocalists', u'pop', u'pop rock', u'pop soul', u'pop/rock', u'rock', u'rock & roll', u'rock and roll', u'singer-songwriter', u'singer/songwriter', u'standards', u'synthpop', u'the beatles', u'uk', u'united kingdom', u'western classical music']"
237,99524243-dc2e-4bf3-82c0-72395391d21f,Scott Walker,"[u'4ad', u'art pop', u'ballad', u'baroque pop', u'classic pop and rock', u'experimental', u'pop', u'pop rock', u'rock', u'singer/songwriter']"
238,ed29398b-bbf3-42a0-8eff-8631509c271d,JoJo,"[u'jojo', u'pop', u'pop and chart', u'united states']"
239,a5ee1ebe-a645-45d2-8319-d101fe62e581,Biosphere,"[u'ambient', u'ambient house', u'ambient techno', u'dance and electronica', u'electronic', u'electronica', u'norwegian']"
240,7717539b-33aa-45d5-b88d-9e627172db19,Tocotronic,"[u'alternative rock', u'german', u'hamburger schule', u'rock']"
241,f7df5df4-4dfa-459d-972b-1ba051c15ddc,Fever Ray,[]
242,2f360fd9-6440-4896-9f45-8156e8b0b204,Pedro the Lion,[]
243,69689acf-d9cd-4d20-a972-47db4ed51b1a,Kansas,"[u'aor', u'folk rock', u'hard rock', u'kansas', u'progressive rock', u'rock', u'soft rock', u'symphonic prog']"
244,5b32946a-4c08-4a75-b1b1-60700470671f,Death in Vegas,"[u'british', u'dance and electronica', u'english', u'uk']"
245,22a1f4d7-81ff-4216-ac06-3387da6bc118,Machine Head,"[u'groove metal', u'heavy metal', u'metal', u'nu metal', u'thrash metal']"
246,4e0dffde-ad2d-45b7-9c75-d57ce55de061,Rhapsody of Fire,"[u'neoclassical metal', u'power metal', u'symphonic metal']"
247,cc197bad-dc9c-440d-a5b5-d52ba2e14234,Coldplay,"[u'alternative rock', u'ambient pop', u'britannique', u'british', u'britpop', u'chapel', u'english', u'parlophone', u'piano pop', u'piano rock', u'pop', u'pop rock', u'pop/rock', u'post-britpop', u'rock', u'rock and indie', u'uk']"
248,835a6d9c-fea0-4a71-ae52-9c4da946433a,Styx,"[u'american', u'aor', u'arena rock', u'hard rock', u'pop rock', u'progressive rock', u'rock', u'rock opera']"
249,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,Johnny Cash,"[u'american', u'americana', u'blues', u'contemporary folk', u'country', u'country gospel', u'death by diabetes', u'favorite', u'folk', u'gospel', u'osteraker', u'outlaw country', u'rock', u'rock and roll', u'rockabilly', u'spoken word', u'traditional country']"
250,9c306413-56b6-4ff6-982a-7e4b87d01340,Chilly Gonzales,"[u'alternative dance', u'arranger', u'arrangeur', u'canada', u'canadian', u'canadien', u'classic pop and rock', u'electronic', u'producer', u'producteur']"
251,94219793-a46b-4c39-9397-e05ad633f32d,Camera Obscura,"[u'indie pop', u'pop', u'rock', u'rock and indie']"
252,f1548c5b-329e-4036-921c-02213a04b525,Uriah Heep,"[u'1 7 186240 183 23558 41608 89158 111733 150833 169883', u""70's"", u""80's"", u'acoustic rock', u'aor', u'art rock', u'british', u'classic rock', u'english', u'hard rock', u'heavy metal', u'london', u'max', u'metal', u'pop rock', u'progressive rock', u'rock', u'stoner rock', u'uk']"
253,896f0194-8ab2-4278-81e0-c56a0444b569,Sarah Brightman,"[u'british', u'christmas music', u'classic pop and rock', u'classical crossover', u'cool', u'disco', u'female vocalist', u'operatic pop', u'pop', u'sopran', u'space disco']"
254,509f20b2-5df3-4aec-9bbc-002131fb3f99,Max Richter,"[u'ambient', u'british', u'british composer', u'classical', u'composer', u'film score', u'german', u'modern classical', u'pianist', u'producer', u'production music', u'score', u'soundtrack']"
255,b0fe8ef0-d59b-4d41-afee-2d21b59112ab,Angra,[u'power metal']
256,fa97dd36-1b82-43d7-a6e4-2adeafd59cef,Fleet Foxes,"[u'american', u'am\xe9ricain', u'chamber folk', u'folk', u'indie folk', u'usa']"
257,3604c99d-c146-4276-aa0c-9376d333aeb8,Everclear,"[u'alternative rock', u'american', u'grunge', u'pop rock', u'post-grunge', u'power pop', u'rock']"
258,fa34b363-79df-434f-a5b8-be4e6898543f,Ludovico Einaudi,"[u'classical', u'composer', u'italian', u'italian composer', u'pianist', u'piano']"
259,1946a82a-f927-40c2-8235-38d64f50d043,The Chemical Brothers,"[u'big beat', u'breakbeat', u'british', u'dance and electronica', u'electronic', u'electronica', u'england', u'english', u'house', u'manchester', u'neo-psychedelia', u'tech house', u'techno', u'trip hop', u'trip-hop', u'uk', u'united kingdom']"
260,83998f9c-846b-4294-aede-d7735531c901,Edguy,[u'power metal']
261,5275425d-3cdb-4a9a-b9eb-3e246ec69881,Poison the Well,[]
262,8b477559-946e-4ef2-9fe1-446cff8fdd79,Natasha Bedingfield,"[u'british', u'contemporary r b', u'contemporary r&b', u'electropop', u'english', u'pop', u'pop and chart', u'progressive trance', u'soul', u'uk']"
263,24e36781-1f4a-40af-bd18-c5de61f10c66,Girl Talk,"[u'experimental', u'glitch', u'hip hop', u'mashup', u'plunderphonics']"
264,2eada8f8-056a-4093-bbc2-004909ce743b,Broken Social Scene,"[u'art rock', u'baroque pop', u'canadian', u'experimental', u'indie', u'indie rock', u'pop montr\xe9al', u'post-rock', u'rock', u'rock and indie', u'shoegazing']"
265,88679ca2-2080-4cea-8669-41ab4b8d865d,Maria Mena,"[u'female vocalists', u'norwegian', u'pop', u'rock', u'singer-songwriter']"
266,348f3a5f-5112-4d72-b33b-11c60b4f9af2,Thomas Newman,"[u'american', u'composer', u'film composer', u'score', u'soundtrack']"
267,13f972c7-7b08-4071-9d12-cca87059c4cd,Pain,[]
268,7756e3dc-f44c-4678-a7bc-d1b31204a963,Electrelane,"[u'britannique', u'british', u'indie', u'rock', u'uk']"
269,321531fc-db73-4ffa-a959-61a61a2908c1,Erykah Badu,"[u'contemporary r&b', u'funk', u'hip hop', u'jazz', u'neo-soul', u'soul', u'soul and reggae']"
270,8876c0be-ccff-4d46-aa91-7f935a3b3b6b,Trapt,"[u'alternative metal', u'alternative rock', u'hard rock', u'i confide', u'nu metal', u'post-grunge']"
271,d2b83114-af3e-4397-b570-10d81f1dd650,Trans-Siberian Orchestra,"[u'christmas music', u'progressive rock', u'rock opera', u'symphonic metal', u'symphonic rock']"
272,eb872766-98f6-453d-883f-2ae908a18315,TV on the Radio,"[u'4ad', u'art rock', u'indie electronic', u'indie rock', u'rock and indie']"
273,49c43c49-328d-4b14-8a1d-be99cafaec14,Seeed,"[u'berlin', u'dancehall', u'german', u'reggae', u'riddim']"
274,f86f1f07-d182-45ce-ae93-ef610880ca72,Muddy Waters,"[u'american', u'blues', u'blues rock', u'chicago blues', u'classic pop and rock', u'death by heart failure', u'delta blues', u'electric blues', u'psychedelic rock']"
275,a0b8cb9e-7532-45fe-a74c-30e7c4009a39,Missy Elliott,"[u'contemporary r&b', u'hip hop', u'hip hop rnb and dance hall', u'hip house', u'pop rap', u'southern hip hop']"
276,61b99cc4-06cd-4ad5-9bac-950b2daef9cc,Entombed,"[u""death n' roll"", u'filk']"
277,231475d8-fddb-4d7d-aad9-287e59e4b4ba,Martha Wainwright,[u'rock and indie']
278,3ac2a4a2-52b3-498b-bbc8-31443c68dfe0,Missy Higgins,"[u'acoustic', u'independent', u'pop']"
279,a796b92e-c137-4895-9c89-10f900617a4f,Destiny’s Child,"[u'christmas music', u'contemporary r&b', u'dance-pop', u'pop', u'pop and chart', u'pop rap', u'pop soul', u'rnb']"
280,2aab61bc-67f4-4722-8c6e-e1821b2e32a6,Violent Femmes,"[u'acoustic', u'acoustic rock', u'alternative rock', u'folk', u'folk punk', u'milwaukee', u'punk', u'rock', u'rock and indie', u'usa', u'wisconsin']"
281,7b0a63b2-b8e8-490e-b724-1d30cb5edfe3,"Bonnie ""Prince"" Billy","[u'alt-country', u'americana', u'country', u'folk']"
282,9ddce51c-2b75-4b3e-ac8c-1db09e7c89c6,Burial,"[u'2 step', u'2-step', u'ambient', u'britannique', u'british', u'dance and electronica', u'dubstep', u'electronic', u'english', u'future garage', u'james blake', u'london', u'moody', u'producer', u'uk', u'uk garage']"
283,02ceff75-7363-493e-a78d-912dc86c7460,The Black Crowes,"[u'blues rock', u'boogie rock', u'hard rock', u'jam band', u'rock', u'rock and indie', u'southern rock']"
284,a530492f-8806-4bd7-9c14-80c237eb92fe,The Cat Empire,"[u'alternative', u'australian', u'folk', u'horns', u'jazz', u'melbourne', u'rock', u'rock and indie', u'ska']"
285,c622e2eb-dd68-44d7-b01e-bde489c16713,Spineshank,"[u'alternative metal', u'metalcore', u'nu metal']"
286,42edf21b-2dda-4382-aa6b-49b6483bcf73,Rob Dougan,[u'australian']
287,04af2581-6692-4f14-a7fe-151a36f20368,Cascada,"[u'cascada', u'dance', u'dance pop', u'dance trance', u'dance-pop', u'dutch house', u'electropop', u'euro dance', u'euro house', u'euro trance', u'euro-trance', u'eurodance', u'eurotrance', u'female vocal dance', u'female vocals', u'pop and chart', u'reason', u'vocal dance']"
288,39822e8d-f24e-4f07-b51b-28b22e59fbdb,Kreator,"[u'00s', u'10s', u'80s', u'80s thrash metal', u'90s', u'classic metal', u'classic thrash metal', u'teutonic thrash metal', u'thrash metal']"
289,40b7efb7-1268-4a80-b354-600afdcbe9e2,Hatebreed,"[u'beatdown hardcore', u'hardcore', u'hardcore punk', u'metalcore']"
290,abdad1b2-f4c6-4d13-a67a-f8e4219f83d8,Raised Fist,"[u'crust punk', u'hardcore punk']"
291,b5fb0f1a-2cd4-4759-9d80-648643f70c43,シートベルツ,[]
292,ff6e677f-91dd-4986-a174-8db0474b1799,Jack Johnson,"[u'acoustic', u'american', u'folk', u'pop', u'pop and chart', u'rock', u'soft rock', u'surf']"
293,ad0ecd8b-805e-406e-82cb-5b00c3a3a29e,Kid Rock,"[u'country', u'country rock', u'hard rock', u'hip hop', u'pop rock', u'rap', u'rap metal', u'rap rock', u'rock', u'southern rock']"
294,1079b087-a5b3-4a07-abbc-88043ceda334,Alesana,"[u'emo', u'screamo']"
